activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,12546217,[],CHEMBL3076029,Antagonist activity at Homo sapiens (human) CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCCN(C(=O)OCc1cccc(C(N)=O)c1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,,,CHEMBL3046540,Med Chem Res,2013.0,"{'bei': '14.66', 'le': '0.28', 'lle': '4.01', 'sei': '8.04'}",CHEMBL2282509,,CHEMBL2282509,9.10,0,http://www.openphacts.org/units/Nanomolar,1824799,=,1,1,=,,IC50,nM,,0.7943,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,pIC50,,UO_0000065,,9.1
,12546218,[],CHEMBL3076029,Antagonist activity at Homo sapiens (human) CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,,,CHEMBL3046540,Med Chem Res,2013.0,"{'bei': '14.01', 'le': '0.27', 'lle': '3.02', 'sei': '7.68'}",CHEMBL83335,,CHEMBL83335,8.70,0,http://www.openphacts.org/units/Nanomolar,1824800,=,1,1,=,,IC50,nM,,1.995,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,pIC50,,UO_0000065,,8.7
,12546219,[],CHEMBL3076029,Antagonist activity at Homo sapiens (human) CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,,,CHEMBL3046540,Med Chem Res,2013.0,"{'bei': '14.16', 'le': '0.27', 'lle': '2.92', 'sei': '7.78'}",CHEMBL421342,,CHEMBL421342,8.82,0,http://www.openphacts.org/units/Nanomolar,1824801,=,1,1,=,,IC50,nM,,1.514,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,pIC50,,UO_0000065,,8.82
,12546220,[],CHEMBL3076029,Antagonist activity at Homo sapiens (human) CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCCN(C(=O)OCc1ccc(C)cc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,,,CHEMBL3046540,Med Chem Res,2013.0,"{'bei': '14.40', 'le': '0.28', 'lle': '2.22', 'sei': '12.14'}",CHEMBL311261,,CHEMBL311261,8.52,0,http://www.openphacts.org/units/Nanomolar,1824802,=,1,1,=,,IC50,nM,,3.02,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,pIC50,,UO_0000065,,8.52
,12546221,[],CHEMBL3076029,Antagonist activity at Homo sapiens (human) CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCCN(C(=O)OCc1cccc(C)c1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,,,CHEMBL3046540,Med Chem Res,2013.0,"{'bei': '14.40', 'le': '0.28', 'lle': '2.22', 'sei': '12.14'}",CHEMBL83823,,CHEMBL83823,8.52,0,http://www.openphacts.org/units/Nanomolar,1824803,=,1,1,=,,IC50,nM,,3.02,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,pIC50,,UO_0000065,,8.52
,12546222,[],CHEMBL3076029,Antagonist activity at Homo sapiens (human) CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCCN(C(=O)OCc1ccccc1C)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,,,CHEMBL3046540,Med Chem Res,2013.0,"{'bei': '14.90', 'le': '0.29', 'lle': '2.52', 'sei': '12.57'}",CHEMBL81926,,CHEMBL81926,8.82,0,http://www.openphacts.org/units/Nanomolar,1824804,=,1,1,=,,IC50,nM,,1.514,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,pIC50,,UO_0000065,,8.82
,12546223,[],CHEMBL3076029,Antagonist activity at Homo sapiens (human) CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCN(C(=O)OCc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,,,CHEMBL3046540,Med Chem Res,2013.0,"{'bei': '15.11', 'le': '0.29', 'lle': '2.93', 'sei': '12.40'}",CHEMBL82168,,CHEMBL82168,8.70,0,http://www.openphacts.org/units/Nanomolar,1824805,=,1,1,=,,IC50,nM,,1.995,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,pIC50,,UO_0000065,,8.7
,12546224,[],CHEMBL3076029,Antagonist activity at Homo sapiens (human) CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCCN(C(=O)OCc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,,,CHEMBL3046540,Med Chem Res,2013.0,"{'bei': '14.54', 'le': '0.28', 'lle': '2.41', 'sei': '11.97'}",CHEMBL82048,,CHEMBL82048,8.40,0,http://www.openphacts.org/units/Nanomolar,1824806,=,1,1,=,,IC50,nM,,3.981,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,pIC50,,UO_0000065,,8.4
,12546225,[],CHEMBL3076029,Antagonist activity at Homo sapiens (human) CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C(=O)OCc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,,,CHEMBL3046540,Med Chem Res,2013.0,"{'bei': '15.10', 'le': '0.29', 'lle': '3.09', 'sei': '11.83'}",CHEMBL309619,,CHEMBL309619,8.30,0,http://www.openphacts.org/units/Nanomolar,1824807,=,1,1,=,,IC50,nM,,5.012,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,pIC50,,UO_0000065,,8.3
,12546226,[],CHEMBL3076029,Antagonist activity at Homo sapiens (human) CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(C(=O)OCc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,,,CHEMBL3046540,Med Chem Res,2013.0,"{'bei': '15.43', 'le': '0.30', 'lle': '3.10', 'sei': '12.40'}",CHEMBL85086,,CHEMBL85086,8.70,0,http://www.openphacts.org/units/Nanomolar,1824808,=,1,1,=,,IC50,nM,,1.995,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,pIC50,,UO_0000065,,8.7
,12546227,[],CHEMBL3076029,Antagonist activity at Homo sapiens (human) CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(C(=O)Oc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,,,CHEMBL3046540,Med Chem Res,2013.0,"{'bei': '14.55', 'le': '0.28', 'lle': '2.53', 'sei': '11.40'}",CHEMBL311532,,CHEMBL311532,8.00,0,http://www.openphacts.org/units/Nanomolar,1824809,=,1,1,=,,IC50,nM,,10.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,pIC50,,UO_0000065,,8.0
,12546228,[],CHEMBL3076029,Antagonist activity at Homo sapiens (human) CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(C(=O)OCC1CCCCC1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,,,CHEMBL3046540,Med Chem Res,2013.0,"{'bei': '13.72', 'le': '0.27', 'lle': '1.84', 'sei': '11.15'}",CHEMBL309657,,CHEMBL309657,7.82,0,http://www.openphacts.org/units/Nanomolar,1824810,=,1,1,=,,IC50,nM,,15.14,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,pIC50,,UO_0000065,,7.82
,12546229,[],CHEMBL3076029,Antagonist activity at Homo sapiens (human) CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)N(CC)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,,,CHEMBL3046540,Med Chem Res,2013.0,"{'bei': '14.75', 'le': '0.29', 'lle': '2.98', 'sei': '10.55'}",CHEMBL84029,,CHEMBL84029,7.40,0,http://www.openphacts.org/units/Nanomolar,1824811,=,1,1,=,,IC50,nM,,39.81,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,pIC50,,UO_0000065,,7.4
,12546230,[],CHEMBL3076029,Antagonist activity at Homo sapiens (human) CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C[C@@H](CCN1CCC(N(CC2CCCCC2)C(=O)OCc2ccccc2)CC1)c1ccccc1)S(=O)(=O)c1ccccc1,,,CHEMBL3046540,Med Chem Res,2013.0,"{'bei': '9.65', 'le': '0.19', 'lle': '-1.06', 'sei': '8.69'}",CHEMBL84351,,CHEMBL84351,6.10,0,http://www.openphacts.org/units/Nanomolar,1824812,=,1,1,=,,IC50,nM,,794.33,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,pIC50,,UO_0000065,,6.1
,12546231,[],CHEMBL3076029,Antagonist activity at Homo sapiens (human) CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)N(Cc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,,,CHEMBL3046540,Med Chem Res,2013.0,"{'bei': '12.73', 'le': '0.25', 'lle': '1.79', 'sei': '9.98'}",CHEMBL79315,,CHEMBL79315,7.00,0,http://www.openphacts.org/units/Nanomolar,1824813,=,1,1,=,,IC50,nM,,100.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,pIC50,,UO_0000065,,7.0
,12546232,[],CHEMBL3076029,Antagonist activity at Homo sapiens (human) CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)N(CC1CCCCC1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,,,CHEMBL3046540,Med Chem Res,2013.0,"{'bei': '14.79', 'le': '0.29', 'lle': '2.63', 'sei': '11.72'}",CHEMBL80043,,CHEMBL80043,8.22,0,http://www.openphacts.org/units/Nanomolar,1824814,=,1,1,=,,IC50,nM,,6.026,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,pIC50,,UO_0000065,,8.22
,12546233,[],CHEMBL3076029,Antagonist activity at Homo sapiens (human) CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCN(C(=O)OC)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,,,CHEMBL3046540,Med Chem Res,2013.0,"{'bei': '14.71', 'le': '0.29', 'lle': '2.41', 'sei': '11.40'}",CHEMBL79667,,CHEMBL79667,8.00,0,http://www.openphacts.org/units/Nanomolar,1824815,=,1,1,=,,IC50,nM,,10.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,pIC50,,UO_0000065,,8.0
,12546234,[],CHEMBL3076029,Antagonist activity at Homo sapiens (human) CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCN(C(=O)OC)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,,,CHEMBL3046540,Med Chem Res,2013.0,"{'bei': '15.16', 'le': '0.30', 'lle': '3.01', 'sei': '11.15'}",CHEMBL431009,,CHEMBL431009,7.82,0,http://www.openphacts.org/units/Nanomolar,1824816,=,1,1,=,,IC50,nM,,15.14,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,pIC50,,UO_0000065,,7.82
,12546235,[],CHEMBL3076029,Antagonist activity at Homo sapiens (human) CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCCN(C(=O)OC)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,,,CHEMBL3046540,Med Chem Res,2013.0,"{'bei': '15.35', 'le': '0.30', 'lle': '3.28', 'sei': '10.97'}",CHEMBL79907,,CHEMBL79907,7.70,0,http://www.openphacts.org/units/Nanomolar,1824817,=,1,1,=,,IC50,nM,,19.95,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,pIC50,,UO_0000065,,7.7
,12546236,[],CHEMBL3076029,Antagonist activity at Homo sapiens (human) CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(C(=O)OC)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2cccc(Cl)c2)CC1,,,CHEMBL3046540,Med Chem Res,2013.0,"{'bei': '14.17', 'le': '0.29', 'lle': '2.71', 'sei': '10.55'}",CHEMBL2282510,,CHEMBL2282510,7.40,0,http://www.openphacts.org/units/Nanomolar,1824818,=,1,1,=,,IC50,nM,,39.81,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,pIC50,,UO_0000065,,7.4
,12546237,[],CHEMBL3076029,Antagonist activity at Homo sapiens (human) CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)N(C)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,,,CHEMBL3046540,Med Chem Res,2013.0,"{'bei': '14.40', 'le': '0.28', 'lle': '3.18', 'sei': '9.72'}",CHEMBL440137,,CHEMBL440137,6.82,0,http://www.openphacts.org/units/Nanomolar,1824819,=,1,1,=,,IC50,nM,,151.36,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,pIC50,,UO_0000065,,6.82
,12546238,[],CHEMBL3076029,Antagonist activity at Homo sapiens (human) CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(C(=O)OC(C)(C)C)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,,,CHEMBL3046540,Med Chem Res,2013.0,"{'bei': '14.20', 'le': '0.28', 'lle': '2.32', 'sei': '10.72'}",CHEMBL79930,,CHEMBL79930,7.52,0,http://www.openphacts.org/units/Nanomolar,1824820,=,1,1,=,,IC50,nM,,30.2,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,pIC50,,UO_0000065,,7.52
,12546239,[],CHEMBL3076029,Antagonist activity at Homo sapiens (human) CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C[C@@H](CCN1CCC(NC(=O)OC(C)(C)C)CC1)c1ccccc1)S(=O)(=O)c1ccccc1,,,CHEMBL3046540,Med Chem Res,2013.0,"{'bei': '11.96', 'le': '0.23', 'lle': '1.53', 'sei': '7.60'}",CHEMBL421527,,CHEMBL421527,6.00,0,http://www.openphacts.org/units/Nanomolar,1824821,=,1,1,=,,IC50,nM,,1000.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,pIC50,,UO_0000065,,6.0
,12546240,[],CHEMBL3076029,Antagonist activity at Homo sapiens (human) CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)NC1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,,,CHEMBL3046540,Med Chem Res,2013.0,"{'bei': '13.05', 'le': '0.26', 'lle': '2.70', 'sei': '7.60'}",CHEMBL310369,,CHEMBL310369,6.00,0,http://www.openphacts.org/units/Nanomolar,1824822,=,1,1,=,,IC50,nM,,1000.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,pIC50,,UO_0000065,,6.0
,12665192,[],CHEMBL2330021,Antagonist activity at CCR5 receptor (unknown origin) by [35S]GTPgammaS binding assay,F,,,BAO_0000190,BAO_0000019,assay format,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)C(C)(C)O)c1,,,CHEMBL2321840,J. Med. Chem.,2013.0,,CHEMBL2018969,,CHEMBL2018969,5.20,0,http://www.openphacts.org/units/Nanomolar,1853472,=,1,1,=,,IC50,nM,,6309.57,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,pIC50,,UO_0000065,,5.2
,13475389,[],CHEMBL2439744,Inhibition of CCR5 (unknown origin) expressed in human HeLa cells assessed as inhibition of interaction of CHO cells expressing HIV-1 JRFLenv and HIV-1 Tat and human HeLa cells expressing CD4 after 20 hrs by beta-galactosidase reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ncnc(C)c1C(=O)NCC[C@@H](C)N1CCC(N2C(=O)N(C3CCCCC3)C[C@@H]2c2ccccc2)CC1,,,CHEMBL2434870,J. Med. Chem.,2013.0,"{'bei': '9.47', 'le': '0.18', 'lle': '0.16', 'sei': '6.18'}",CHEMBL2435882,,CHEMBL2435882,5.04,0,http://www.openphacts.org/units/Nanomolar,1924258,=,1,1,=,,IC50,nM,,9039.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,9039.0
,13475390,[],CHEMBL2439744,Inhibition of CCR5 (unknown origin) expressed in human HeLa cells assessed as inhibition of interaction of CHO cells expressing HIV-1 JRFLenv and HIV-1 Tat and human HeLa cells expressing CD4 after 20 hrs by beta-galactosidase reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccccc2Cl)CC1,,,CHEMBL2434870,J. Med. Chem.,2013.0,"{'bei': '9.70', 'le': '0.19', 'lle': '-0.03', 'sei': '6.74'}",CHEMBL2435889,,CHEMBL2435889,5.50,0,http://www.openphacts.org/units/Nanomolar,1924265,=,1,1,=,,IC50,nM,,3148.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,3148.0
,13475391,[],CHEMBL2439744,Inhibition of CCR5 (unknown origin) expressed in human HeLa cells assessed as inhibition of interaction of CHO cells expressing HIV-1 JRFLenv and HIV-1 Tat and human HeLa cells expressing CD4 after 20 hrs by beta-galactosidase reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccc(Br)cc2)CC1,,,CHEMBL2434870,J. Med. Chem.,2013.0,"{'bei': '9.03', 'le': '0.19', 'lle': '-0.12', 'sei': '6.76'}",CHEMBL2435896,,CHEMBL2435896,5.52,0,http://www.openphacts.org/units/Nanomolar,1924272,=,1,1,=,,IC50,nM,,3020.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,3020.0
,13475392,[],CHEMBL2439744,Inhibition of CCR5 (unknown origin) expressed in human HeLa cells assessed as inhibition of interaction of CHO cells expressing HIV-1 JRFLenv and HIV-1 Tat and human HeLa cells expressing CD4 after 20 hrs by beta-galactosidase reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2cccnc2)CC1,,,CHEMBL2434870,J. Med. Chem.,2013.0,"{'bei': '10.36', 'le': '0.19', 'lle': '1.26', 'sei': '5.85'}",CHEMBL2435899,,CHEMBL2435899,5.53,0,http://www.openphacts.org/units/Nanomolar,1924275,=,1,1,=,,IC50,nM,,2938.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,2938.0
,13475393,[],CHEMBL2439744,Inhibition of CCR5 (unknown origin) expressed in human HeLa cells assessed as inhibition of interaction of CHO cells expressing HIV-1 JRFLenv and HIV-1 Tat and human HeLa cells expressing CD4 after 20 hrs by beta-galactosidase reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc(-c3ncccn3)cc2)CC1,,,CHEMBL2434870,J. Med. Chem.,2013.0,"{'bei': '11.48', 'le': '0.21', 'lle': '-0.23', 'sei': '10.82'}",CHEMBL2435869,,CHEMBL2435869,5.69,0,http://www.openphacts.org/units/Nanomolar,1924245,=,1,1,=,,IC50,nM,,2040.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,2040.0
,13475394,[],CHEMBL2439744,Inhibition of CCR5 (unknown origin) expressed in human HeLa cells assessed as inhibition of interaction of CHO cells expressing HIV-1 JRFLenv and HIV-1 Tat and human HeLa cells expressing CD4 after 20 hrs by beta-galactosidase reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ncnc(C)c1C(=O)NCC[C@H](C)N1CCC(N2C(=O)N(C3CCCCC3)C[C@@H]2c2ccccc2)CC1,,,CHEMBL2434870,J. Med. Chem.,2013.0,"{'bei': '10.77', 'le': '0.20', 'lle': '0.86', 'sei': '7.02'}",CHEMBL2435884,,CHEMBL2435884,5.74,0,http://www.openphacts.org/units/Nanomolar,1924260,=,1,1,=,,IC50,nM,,1839.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,1839.0
,13475396,[],CHEMBL2439744,Inhibition of CCR5 (unknown origin) expressed in human HeLa cells assessed as inhibition of interaction of CHO cells expressing HIV-1 JRFLenv and HIV-1 Tat and human HeLa cells expressing CD4 after 20 hrs by beta-galactosidase reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccccc1C1CN(C2CCCCC2)C(=O)N1C1CCN(C(C)CCNC(=O)c2c(C)ncnc2C)CC1,,,CHEMBL2434870,J. Med. Chem.,2013.0,"{'bei': '10.55', 'le': '0.20', 'lle': '0.58', 'sei': '7.06'}",CHEMBL2435887,,CHEMBL2435887,5.77,0,http://www.openphacts.org/units/Nanomolar,1924263,=,1,1,=,,IC50,nM,,1702.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,1702.0
,13475397,[],CHEMBL2439743,Antagonist activity at CCR5 (unknown origin) expressed in HEK293F cell membranes assessed as inhibition of RANTES-induced calcium flux preincubated for 15 mins by spectrophotometric analysis,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccccc1N1CCC(CN2CCC(N3C(=O)N(C4CCCCC4)C[C@H]3c3ccccc3)CC2)CC1,,,CHEMBL2434870,J. Med. Chem.,2013.0,,CHEMBL2435875,,CHEMBL2435875,5.80,0,http://www.openphacts.org/units/Nanomolar,1924251,=,1,1,=,,IC50,nM,,1595.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,1595.0
,13475398,[],CHEMBL2439743,Antagonist activity at CCR5 (unknown origin) expressed in HEK293F cell membranes assessed as inhibition of RANTES-induced calcium flux preincubated for 15 mins by spectrophotometric analysis,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccccc2Cl)CC1,,,CHEMBL2434870,J. Med. Chem.,2013.0,,CHEMBL2435889,,CHEMBL2435889,5.82,0,http://www.openphacts.org/units/Nanomolar,1924265,=,1,1,=,,IC50,nM,,1526.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,1526.0
,13475399,[],CHEMBL2439743,Antagonist activity at CCR5 (unknown origin) expressed in HEK293F cell membranes assessed as inhibition of RANTES-induced calcium flux preincubated for 15 mins by spectrophotometric analysis,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ncnc(C)c1C(=O)NCC[C@H](C)N1CCC(N2C(=O)N(C3CCCCC3)C[C@@H]2c2ccccc2)CC1,,,CHEMBL2434870,J. Med. Chem.,2013.0,,CHEMBL2435884,,CHEMBL2435884,5.83,0,http://www.openphacts.org/units/Nanomolar,1924260,=,1,1,=,,IC50,nM,,1465.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,1465.0
,13475401,[],CHEMBL2439744,Inhibition of CCR5 (unknown origin) expressed in human HeLa cells assessed as inhibition of interaction of CHO cells expressing HIV-1 JRFLenv and HIV-1 Tat and human HeLa cells expressing CD4 after 20 hrs by beta-galactosidase reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccccn2)CC1,,,CHEMBL2434870,J. Med. Chem.,2013.0,"{'bei': '11.32', 'le': '0.21', 'lle': '1.77', 'sei': '6.39'}",CHEMBL2435900,,CHEMBL2435900,6.04,0,http://www.openphacts.org/units/Nanomolar,1924276,=,1,1,=,,IC50,nM,,908.8,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,908.8
,13475402,[],CHEMBL2439743,Antagonist activity at CCR5 (unknown origin) expressed in HEK293F cell membranes assessed as inhibition of RANTES-induced calcium flux preincubated for 15 mins by spectrophotometric analysis,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2cccnc2)CC1,,,CHEMBL2434870,J. Med. Chem.,2013.0,,CHEMBL2435899,,CHEMBL2435899,6.08,0,http://www.openphacts.org/units/Nanomolar,1924275,=,1,1,=,,IC50,nM,,832.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,832.0
,13475403,[],CHEMBL2439743,Antagonist activity at CCR5 (unknown origin) expressed in HEK293F cell membranes assessed as inhibition of RANTES-induced calcium flux preincubated for 15 mins by spectrophotometric analysis,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(Cl)nc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCC(C(=O)O)CC3)C[C@H]2c2ccccc2)CC1,,,CHEMBL2434870,J. Med. Chem.,2013.0,,CHEMBL2435865,,CHEMBL2435865,6.09,0,http://www.openphacts.org/units/Nanomolar,1924241,=,1,1,=,,IC50,nM,,807.2,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,807.2
,13475404,[],CHEMBL2439743,Antagonist activity at CCR5 (unknown origin) expressed in HEK293F cell membranes assessed as inhibition of RANTES-induced calcium flux preincubated for 15 mins by spectrophotometric analysis,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccc(Br)cc2)CC1,,,CHEMBL2434870,J. Med. Chem.,2013.0,,CHEMBL2435896,,CHEMBL2435896,6.15,0,http://www.openphacts.org/units/Nanomolar,1924272,=,1,1,=,,IC50,nM,,700.8,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,700.8
